Property ID,Region,Province,District,Locality,PostalCode,Street,Price,PropertyType,PropertySubtype,ConstructionYear,StateBuilding,KitchenType,FacadeCount,FloorCount,EPCScore,HasTerrace,HasGarden,HasKitchen,Open_fire,SwimmingPool,Furnished,BedroomCount,LivingArea,Terrace_Area,Garden_Area,LandWidth,LandSurface,ScrapedURL,PriceType,TypeSale,LifeAnnuitySale
20237874,Flanders,East Flanders,Gent,Lievegem,9920,Sportstraat,510000,HOUSE,HOUSE,1974,AS_NEW,,4,2,D,0,0,0,0,0,0,4.0,248,,,0,800,https://www.immoweb.be/en/classified/house/for-sale/lievegem/9920/20237874,residential_sale,FOR_SALE,0
20199477,Brussels,Brussels,Brussels,Woluwe-Saint-Pierre,1150,Avenue des Eperviers,275000,APARTMENT,APARTMENT,1964,GOOD,HYPER_EQUIPPED,2,9,E,1,0,1,0,0,0,2.0,80,10,,,,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-pierre/1150/20199477,residential_sale,FOR_SALE,0
20241921,Wallonie,Walloon Brabant,Nivelles,RIXENSART,1330,Rue Bois du Bosquet,559000,HOUSE,HOUSE,1968,GOOD,,4,,D,1,0,0,1,0,0,4.0,223,10,,0,1013,https://www.immoweb.be/en/classified/house/for-sale/rixensart/1330/20241921,residential_sale,FOR_SALE,0
20199488,Brussels,Brussels,Brussels,Watermael-Boitsfort,1170,Avenue du Martin-Pêcheur,299000,APARTMENT,APARTMENT,1973,TO_RENOVATE,INSTALLED,2,8,E,1,0,1,0,0,0,2.0,100,15,,,,https://www.immoweb.be/en/classified/apartment/for-sale/watermael-boitsfort/1170/20199488,residential_sale,FOR_SALE,0
20241909,Flanders,East Flanders,Gent,Gent,9000,Fazantstraat,270000,HOUSE,HOUSE,,AS_NEW,,2,,D,0,0,0,0,0,0,4.0,138,,,8,76,https://www.immoweb.be/en/classified/house/for-sale/gent/9000/20241909,residential_sale,FOR_SALE,0
20199458,Brussels,Brussels,Brussels,Schaarbeek,1030,,245000,APARTMENT,APARTMENT,,,INSTALLED,2,4,,0,0,1,0,0,0,2.0,100,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/schaarbeek/1030/20199458,residential_sale,FOR_SALE,0
20199433,Brussels,Brussels,Brussels,Ganshoren,1083,Avenue Charles-Quint,199000,APARTMENT,APARTMENT,,GOOD,HYPER_EQUIPPED,2,6,G,1,0,1,0,0,0,2.0,83,8,,,,https://www.immoweb.be/en/classified/apartment/for-sale/ganshoren/1083/20199433,residential_sale,FOR_SALE,0
20199417,Brussels,Brussels,Brussels,Schaarbeek,1030,,199000,APARTMENT,APARTMENT,,,,2,3,,0,0,0,0,0,0,2.0,90,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/schaarbeek/1030/20199417,residential_sale,FOR_SALE,0
20199413,Brussels,Brussels,Brussels,Bruxelles  2,1020,,760000,HOUSE,APARTMENT_BLOCK,1965,,,2,3,,1,1,0,0,0,0,0.0,330,61,120,0,265,https://www.immoweb.be/en/classified/apartment-block/for-sale/bruxelles-2/1020/20199413,residential_sale,FOR_SALE,0
20199414,Brussels,Brussels,Brussels,Bruxelles  2,1020,Rue Ernest Salu 18,275000,APARTMENT,GROUND_FLOOR,1965,,INSTALLED,2,3,G,1,1,1,0,0,0,2.0,95,13,120,,,https://www.immoweb.be/en/classified/ground-floor/for-sale/bruxelles-2/1020/20199414,residential_sale,FOR_SALE,0
20199446,Brussels,Brussels,Brussels,Bruxelles,1040,,645000,APARTMENT,APARTMENT,1937,TO_RENOVATE,INSTALLED,2,6,G,1,0,1,0,0,0,3.0,170,15,,,,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1040/20199446,residential_sale,FOR_SALE,0
20186057,Brussels,Brussels,Brussels,Saint-Gilles,1060,,175000,APARTMENT,APARTMENT,,TO_RENOVATE,,2,3,G,1,0,0,0,0,0,2.0,105,2,,,,https://www.immoweb.be/en/classified/apartment/for-sale/saint-gilles/1060/20186057,residential_sale,FOR_SALE,0
20176221,Brussels,Brussels,Brussels,Laeken,1020,"Rue de la Lavande, 1",415000,HOUSE,HOUSE,1930,,INSTALLED,3,2,,1,1,1,0,0,0,4.0,130,15,100,0,219,https://www.immoweb.be/en/classified/house/for-sale/laeken/1020/20176221,residential_sale,FOR_SALE,0
20199331,Brussels,Brussels,Brussels,SAINT-JOSSE-TEN-NOODE,1210,Rue Marie-Thérèse,630000,APARTMENT,APARTMENT,1866,,INSTALLED,2,3,D,0,1,1,0,0,0,2.0,145,,60,,,https://www.immoweb.be/en/classified/apartment/for-sale/saint-josse-ten-noode/1210/20199331,residential_sale,FOR_SALE,0
20199300,Brussels,Brussels,Brussels,MOLENBEEK-SAINT-JEAN,1080,,235000,APARTMENT,APARTMENT,1974,GOOD,NOT_INSTALLED,2,3,C,1,0,1,0,0,0,2.0,91,2,,,,https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-saint-jean/1080/20199300,residential_sale,FOR_SALE,0
20199381,Brussels,Brussels,Brussels,Bruxelles,1000,Avenue Houba de Strooper,179000,APARTMENT,APARTMENT,1935,TO_RENOVATE,NOT_INSTALLED,2,3,G,1,0,1,0,0,0,2.0,85,3,,,,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20199381,residential_sale,FOR_SALE,0
20199181,Brussels,Brussels,Brussels,Uccle,1180,Avenue de Mercure,1395000,HOUSE,HOUSE,1937,AS_NEW,HYPER_EQUIPPED,3,2,E,1,1,1,0,0,0,6.0,310,20,640,0,840,https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/20199181,residential_sale,FOR_SALE,0
20199264,Brussels,Brussels,Brussels,Woluwe-Saint-Pierre,1150,Rue Henrotte,1045000,HOUSE,HOUSE,1990,AS_NEW,INSTALLED,3,2,D,1,1,1,0,0,0,6.0,300,20,300,0,545,https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-pierre/1150/20199264,residential_sale,FOR_SALE,0
20199209,Brussels,Brussels,Brussels,Bruxelles,1000,Rue de Laeken,365000,APARTMENT,APARTMENT,2007,GOOD,HYPER_EQUIPPED,2,4,C,0,0,1,0,0,0,2.0,84,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20199209,residential_sale,FOR_SALE,0
20199265,Brussels,Brussels,Brussels,Watermael-Boitsfort,1170,Avenue du Martin-Pêcheur,299000,APARTMENT,APARTMENT,1979,GOOD,NOT_INSTALLED,2,8,E,1,0,1,0,0,0,2.0,100,16,,,,https://www.immoweb.be/en/classified/apartment/for-sale/watermael-boitsfort/1170/20199265,residential_sale,FOR_SALE,0
20199332,Brussels,Brussels,Brussels,BRUXELLES,1000,Rue Marie-Thérèse,630000,APARTMENT,APARTMENT,1866,,INSTALLED,2,3,D,0,1,1,0,0,0,2.0,145,,60,,,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20199332,residential_sale,FOR_SALE,0
20199186,Brussels,Brussels,Brussels,Uccle,1180,Drève du Caporal,750000,APARTMENT,PENTHOUSE,1991,TO_BE_DONE_UP,HYPER_EQUIPPED,3,2,D,1,0,1,0,0,0,3.0,150,32,,,,https://www.immoweb.be/en/classified/penthouse/for-sale/uccle/1180/20199186,residential_sale,FOR_SALE,0
20199188,Brussels,Brussels,Brussels,Ixelles,1050,avenue Brugmann,1595000,HOUSE,MANSION,1908,AS_NEW,HYPER_EQUIPPED,2,3,D,0,0,1,0,0,0,10.0,554,,,0,535,https://www.immoweb.be/en/classified/mansion/for-sale/ixelles/1050/20199188,residential_sale,FOR_SALE,0
20239702,Flanders,Antwerp,Antwerp,Borgerhout,2140,Luitenant Lippenslaan,219000,APARTMENT,APARTMENT,1966,GOOD,,3,6,C,1,0,0,0,0,0,2.0,92,6,,,,https://www.immoweb.be/en/classified/apartment/for-sale/borgerhout/2140/20239702,residential_sale,FOR_SALE,0
20199378,Brussels,Brussels,Brussels,Laeken,1020,Avenue Houba de Strooper,179000,APARTMENT,APARTMENT,1935,TO_RENOVATE,NOT_INSTALLED,2,3,G,1,0,1,0,0,0,2.0,85,3,,,,https://www.immoweb.be/en/classified/apartment/for-sale/laeken/1020/20199378,residential_sale,FOR_SALE,0
20198941,Brussels,Brussels,Brussels,Schaerbeek,1030,Rue Vandeweyer,395000,HOUSE,HOUSE,1890,TO_RENOVATE,NOT_INSTALLED,2,3,,0,0,1,0,0,0,7.0,235,,,0,0,https://www.immoweb.be/en/classified/house/for-sale/schaerbeek/1030/20198941,residential_sale,FOR_SALE,0
20198942,Brussels,Brussels,Brussels,Schaerbeek,1030,Rue Vandeweyer,395000,HOUSE,APARTMENT_BLOCK,1890,TO_RENOVATE,NOT_INSTALLED,2,3,,0,0,1,0,0,0,7.0,235,,,0,0,https://www.immoweb.be/en/classified/apartment-block/for-sale/schaerbeek/1030/20198942,residential_sale,FOR_SALE,0
20199226,Brussels,Brussels,Brussels,Uccle,1180,,1890000,HOUSE,HOUSE,1905,AS_NEW,HYPER_EQUIPPED,3,,E,0,1,1,0,0,0,6.0,453,,683,453,850,https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/20199226,residential_sale,FOR_SALE,0
20239719,Wallonie,Liège,Liège,Seraing,4102,Rue du Travail,325000,APARTMENT,APARTMENT,2017,AS_NEW,INSTALLED,2,,B,1,1,1,0,0,0,2.0,89,25,148,,,https://www.immoweb.be/en/classified/apartment/for-sale/seraing/4102/20239719,residential_sale,FOR_SALE,0
20186439,Brussels,Brussels,Brussels,Ixelles,1050,rue van Eyck,205000,APARTMENT,FLAT_STUDIO,1958,,HYPER_EQUIPPED,,6,F,1,0,1,0,0,1,0.0,40,4,,,,https://www.immoweb.be/en/classified/flat-studio/for-sale/ixelles/1050/20186439,residential_sale,FOR_SALE,0
20199112,Brussels,Brussels,Brussels,Uccle,1180,,1250000,APARTMENT,APARTMENT,,GOOD,HYPER_EQUIPPED,,4,C,1,0,1,0,0,0,4.0,298,30,,,,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/20199112,residential_sale,FOR_SALE,0
20185492,Brussels,Brussels,Brussels,Berchem-Sainte-Agathe,1082,,495000,HOUSE,MIXED_USE_BUILDING,1935,GOOD,SEMI_EQUIPPED,2,,G,0,0,1,0,0,0,4.0,240,,,0,0,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/berchem-sainte-agathe/1082/20185492,residential_sale,FOR_SALE,0
20239717,Flanders,East Flanders,Oudenaarde,Ronse,9600,Langehaag,139000,HOUSE,HOUSE,1930,GOOD,INSTALLED,2,2,C,0,1,1,0,0,0,3.0,110,,20,4,95,https://www.immoweb.be/en/classified/house/for-sale/ronse/9600/20239717,residential_sale,FOR_SALE,0
20239636,Flanders,West Flanders,Oostend,MIDDELKERKE,8430,Cyriel De Grootelaan,159000,APARTMENT,FLAT_STUDIO,,GOOD,INSTALLED,,,C,0,0,1,0,0,1,0.0,41,,,,,https://www.immoweb.be/en/classified/flat-studio/for-sale/middelkerke/8430/20239636,residential_sale,FOR_SALE,0
20199078,Brussels,Brussels,Brussels,Ixelles,1050,,549000,APARTMENT,APARTMENT,,AS_NEW,,2,3,B,1,0,0,0,0,0,2.0,98,12,,,,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20199078,residential_sale,FOR_SALE,0
20239627,Flanders,Antwerp,Antwerp,EDEGEM,2650,Romeinse Put,348000,APARTMENT,APARTMENT,,JUST_RENOVATED,INSTALLED,2,2,B,1,0,1,0,0,0,2.0,105,6,,,,https://www.immoweb.be/en/classified/apartment/for-sale/edegem/2650/20239627,residential_sale,FOR_SALE,0
20239628,Flanders,Antwerp,Antwerp,EDEGEM,2650,Romeinse Put,348000,APARTMENT,APARTMENT,,JUST_RENOVATED,INSTALLED,2,2,A,1,0,1,0,0,0,2.0,105,6,,,,https://www.immoweb.be/en/classified/apartment/for-sale/edegem/2650/20239628,residential_sale,FOR_SALE,0
20239711,Wallonie,Hainaut,Charleroi,CHARLEROI,6000,,99000,APARTMENT,APARTMENT,,GOOD,,,16,E,1,0,0,0,0,0,3.0,100,3,,,,https://www.immoweb.be/en/classified/apartment/for-sale/charleroi/6000/20239711,residential_sale,FOR_SALE,0
20239698,Flanders,Flemish Brabant,Halle-Vilvoorde,Asse,1730,Zittert,310000,APARTMENT,APARTMENT,2024,,SEMI_EQUIPPED,3,2,A,1,0,1,0,0,0,2.0,89,12,,,,https://www.immoweb.be/en/classified/apartment/for-sale/asse/1730/20239698,residential_sale,FOR_SALE,0
20239626,Flanders,Antwerp,Antwerp,EDEGEM,2650,Romeinse Put,368000,APARTMENT,APARTMENT,,JUST_RENOVATED,INSTALLED,2,2,B,1,1,1,0,0,0,2.0,94,27,60,,,https://www.immoweb.be/en/classified/apartment/for-sale/edegem/2650/20239626,residential_sale,FOR_SALE,0
20198895,Brussels,Brussels,Brussels,Ixelles,1050,,549000,APARTMENT,APARTMENT,1911,JUST_RENOVATED,HYPER_EQUIPPED,2,3,B,1,0,1,0,0,0,2.0,98,8,,,,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20198895,residential_sale,FOR_SALE,0
20198932,Brussels,Brussels,Brussels,Uccle,1180,Rue Langeveld,1250000,APARTMENT,APARTMENT,1970,AS_NEW,HYPER_EQUIPPED,3,4,C,1,0,1,0,0,0,4.0,300,30,,,,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/20198932,residential_sale,FOR_SALE,0
20128599,Flanders,East Flanders,Gent,GENT,9000,Drongensesteenweg,249000,APARTMENT,APARTMENT,2004,GOOD,SEMI_EQUIPPED,2,4,C,1,1,1,0,0,0,2.0,73,13,1500,,,https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/20128599,residential_sale,FOR_SALE,0
20239645,Wallonie,Walloon Brabant,Nivelles,Wavre,1300,Avenue Froidmont,695000,HOUSE,EXCEPTIONAL_PROPERTY,1965,GOOD,INSTALLED,4,1,D,1,0,1,0,1,0,5.0,321,50,,0,2981,https://www.immoweb.be/en/classified/exceptional-property/for-sale/wavre/1300/20239645,residential_sale,FOR_SALE,0
20239573,Flanders,Antwerp,Antwerp,AARTSELAAR,2630,,210000,APARTMENT,APARTMENT,1974,AS_NEW,SEMI_EQUIPPED,,1,B,1,0,1,0,0,0,2.0,59,3,,,,https://www.immoweb.be/en/classified/apartment/for-sale/aartselaar/2630/20239573,residential_sale,FOR_SALE,0
20239562,Wallonie,Walloon Brabant,Nivelles,VILLERS-LA-VILLE,1495,Rue Haute,400000,HOUSE,HOUSE,,GOOD,NOT_INSTALLED,4,,G,0,0,1,0,0,0,5.0,240,,,0,2258,https://www.immoweb.be/en/classified/house/for-sale/villers-la-ville/1495/20239562,residential_sale,FOR_SALE,0
20239529,Flanders,East Flanders,Gent,GENT,9000,Koningstraat,375000,APARTMENT,APARTMENT,,JUST_RENOVATED,HYPER_EQUIPPED,2,3,C,0,1,1,0,0,0,1.0,86,,15,,,https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/20239529,residential_sale,FOR_SALE,0
20239502,Flanders,West Flanders,Oostend,Oostende,8400,,189000,APARTMENT,APARTMENT,,,,,,,0,0,0,0,0,0,2.0,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/20239502,residential_sale,FOR_SALE,0
20239511,Flanders,Flemish Brabant,Halle-Vilvoorde,LINKEBEEK,1630,,445000,HOUSE,HOUSE,,TO_RENOVATE,INSTALLED,2,,E,1,1,1,1,0,0,4.0,178,10,400,6,400,https://www.immoweb.be/en/classified/house/for-sale/linkebeek/1630/20239511,residential_sale,FOR_SALE,0
20239487,Flanders,West Flanders,Oostend,Oostende,8400,Zeedijk,750000,APARTMENT,APARTMENT,,AS_NEW,INSTALLED,4,5,,1,0,1,0,0,0,2.0,106,16,,,,https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/20239487,residential_sale,FOR_SALE,0
20177067,Brussels,Brussels,Brussels,Anderlecht,1070,Rue Commandant Charcot,179000,APARTMENT,APARTMENT,1938,TO_BE_DONE_UP,INSTALLED,2,2,D,0,0,1,0,0,0,1.0,56,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/20177067,residential_sale,FOR_SALE,0
20158433,Flanders,East Flanders,Sint-Niklaas,SINT-NIKLAAS,9100,Spoorweglaan,232500,HOUSE,HOUSE,,TO_RENOVATE,NOT_INSTALLED,,,F,0,1,1,0,0,0,3.0,171,,150,0,243,https://www.immoweb.be/en/classified/house/for-sale/sint-niklaas/9100/20158433,residential_sale,FOR_SALE,0
20177017,Brussels,Brussels,Brussels,Anderlecht,1070,Avenue Jean Sibélius,135000,APARTMENT,FLAT_STUDIO,,GOOD,SEMI_EQUIPPED,,,D,1,0,1,0,0,0,0.0,35,9,,,,https://www.immoweb.be/en/classified/flat-studio/for-sale/anderlecht/1070/20177017,residential_sale,FOR_SALE,0
20176974,Brussels,Brussels,Brussels,Uccle,1180,Clos Saint-Georges,1480000,APARTMENT,PENTHOUSE,1995,AS_NEW,HYPER_EQUIPPED,4,2,D,1,0,1,0,0,0,3.0,296,30,,,,https://www.immoweb.be/en/classified/penthouse/for-sale/uccle/1180/20176974,residential_sale,FOR_SALE,0
20177013,Brussels,Brussels,Brussels,Woluwe-Saint-Lambert,1200,Avenue Georges Henri,522500,APARTMENT,APARTMENT,2023,AS_NEW,HYPER_EQUIPPED,2,3,A,1,0,1,0,0,0,2.0,100,18,,,,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/20177013,residential_sale,FOR_SALE,0
20177049,Brussels,Brussels,Brussels,Ixelles - Chatelain,1050,,1350000,HOUSE,APARTMENT_BLOCK,1906,,INSTALLED,2,,E,0,0,1,0,0,0,5.0,317,,,0,154,https://www.immoweb.be/en/classified/apartment-block/for-sale/ixelles-chatelain/1050/20177049,residential_sale,FOR_SALE,0
20176823,Brussels,Brussels,Brussels,Woluwe-Saint-Pierre,1150,Avenue de l'Escrime,1248000,HOUSE,VILLA,1934,AS_NEW,HYPER_EQUIPPED,4,2,G,1,1,1,0,0,0,4.0,235,30,450,0,550,https://www.immoweb.be/en/classified/villa/for-sale/woluwe-saint-pierre/1150/20176823,residential_sale,FOR_SALE,0
20176741,Brussels,Brussels,Brussels,Jette,1090,Rue Baron De Laveleye - Baron De Laveleyestraat,432500,HOUSE,HOUSE,1934,TO_RENOVATE,NOT_INSTALLED,2,2,F,0,1,1,0,0,0,4.0,241,,60,0,0,https://www.immoweb.be/en/classified/house/for-sale/jette/1090/20176741,residential_sale,FOR_SALE,0
20176507,Brussels,Brussels,Brussels,Ixelles,1050,Rue Gachard - Gachardstraat,295000,APARTMENT,DUPLEX,,AS_NEW,USA_INSTALLED,2,6,G,0,0,1,0,0,0,2.0,71,,,,,https://www.immoweb.be/en/classified/duplex/for-sale/ixelles/1050/20176507,residential_sale,FOR_SALE,0
20176555,Brussels,Brussels,Brussels,Koekelberg,1081,Place Van Hoegaerde - Van Hoegaerdeplein,239000,APARTMENT,APARTMENT,1975,,SEMI_EQUIPPED,2,3,E,1,0,1,0,0,0,2.0,,17,,,,https://www.immoweb.be/en/classified/apartment/for-sale/koekelberg/1081/20176555,residential_sale,FOR_SALE,0
20176719,Brussels,Brussels,Brussels,Uccle,1180,Rue Du Merlo - Merlostraat,251900,APARTMENT,APARTMENT,1966,GOOD,INSTALLED,,12,C,1,0,1,0,0,1,2.0,71,20,,,,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/20176719,residential_sale,FOR_SALE,0
20176554,Brussels,Brussels,Brussels,Uccle,1180,Rue Des Trois Arbres - Drie Bomenstraat,460000,APARTMENT,DUPLEX,1938,GOOD,USA_INSTALLED,2,3,D,1,0,1,0,0,0,3.0,131,8,,,,https://www.immoweb.be/en/classified/duplex/for-sale/uccle/1180/20176554,residential_sale,FOR_SALE,0
20241911,Wallonie,Luxembourg,Arlon,WOLKRANGE,6780,Rue Albert Ier,395000,HOUSE,HOUSE,1975,TO_BE_DONE_UP,,4,,D,0,0,0,0,0,0,4.0,261,,,0,1500,https://www.immoweb.be/en/classified/house/for-sale/wolkrange/6780/20241911,residential_sale,FOR_SALE,0
20176484,Brussels,Brussels,Brussels,Woluwe-Saint-Lambert,1200,Chemin des Deux Maisons,341400,APARTMENT,FLAT_STUDIO,2024,AS_NEW,HYPER_EQUIPPED,2,8,A,1,0,1,0,0,0,0.0,57,6,,,,https://www.immoweb.be/en/classified/flat-studio/for-sale/woluwe-saint-lambert/1200/20176484,residential_sale,FOR_SALE,0
20176572,Brussels,Brussels,Brussels,Molenbeek-Saint-Jean,1080,,385000,APARTMENT,APARTMENT,1980,JUST_RENOVATED,USA_HYPER_EQUIPPED,2,4,B,1,0,1,0,0,0,2.0,100,4,,,,https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-saint-jean/1080/20176572,residential_sale,FOR_SALE,0
20176354,Brussels,Brussels,Brussels,Bruxelles,1000,Rue Anneessens - Anneessensstraat,495000,APARTMENT,APARTMENT,,AS_NEW,USA_HYPER_EQUIPPED,2,4,C,1,0,1,0,0,0,2.0,159,19,,,,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20176354,residential_sale,FOR_SALE,0
20176326,Brussels,Brussels,Brussels,Bruxelles,1000,,390000,APARTMENT,APARTMENT,2013,GOOD,USA_INSTALLED,2,5,C,0,0,1,0,0,0,2.0,100,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20176326,residential_sale,FOR_SALE,0
20176241,Brussels,Brussels,Brussels,Saint-Gilles,1060,,750000,HOUSE,APARTMENT_BLOCK,,GOOD,,2,3,,1,1,0,0,0,0,5.0,300,10,20,0,100,https://www.immoweb.be/en/classified/apartment-block/for-sale/saint-gilles/1060/20176241,residential_sale,FOR_SALE,0
20176307,Brussels,Brussels,Brussels,Schaerbeek,1030,,695000,HOUSE,HOUSE,1905,,INSTALLED,2,3,F,1,1,1,1,0,0,4.0,,1,1,0,0,https://www.immoweb.be/en/classified/house/for-sale/schaerbeek/1030/20176307,residential_sale,FOR_SALE,0
20176248,Brussels,Brussels,Brussels,SCHAERBEEK,1030,Rue du Progrès,475000,HOUSE,APARTMENT_BLOCK,1900,GOOD,INSTALLED,2,,E,1,0,1,0,0,0,6.0,237,27,,0,76,https://www.immoweb.be/en/classified/apartment-block/for-sale/schaerbeek/1030/20176248,residential_sale,FOR_SALE,0
20236973,Brussels,Brussels,Brussels,GANSHOREN,1083,,545000,HOUSE,APARTMENT_BLOCK,1932,TO_BE_DONE_UP,SEMI_EQUIPPED,,2,G,1,1,1,0,0,0,3.0,235,10,100,0,0,https://www.immoweb.be/en/classified/apartment-block/for-sale/ganshoren/1083/20236973,residential_sale,FOR_SALE,0
20236970,Flanders,East Flanders,Gent,ZOMERGEM,9930,Stoktevijver,847000,HOUSE,COUNTRY_COTTAGE,1875,,HYPER_EQUIPPED,4,,C,0,0,1,0,0,0,2.0,163,,,0,2303,https://www.immoweb.be/en/classified/country-cottage/for-sale/zomergem/9930/20236970,residential_sale,FOR_SALE,0
20176137,Brussels,Brussels,Brussels,UCCLE,1180,Rue des Cottages,185000,APARTMENT,FLAT_STUDIO,,GOOD,,2,,E,0,0,0,0,0,1,0.0,40,,,,,https://www.immoweb.be/en/classified/flat-studio/for-sale/uccle/1180/20176137,residential_sale,FOR_SALE,0
20176218,Brussels,Brussels,Brussels,Schaerbeek,1030,Rue Du Progrès - Vooruitgangstraat,285000,APARTMENT,APARTMENT,,AS_NEW,,1,,,1,0,0,0,0,1,2.0,,20,,,,https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/20176218,residential_sale,FOR_SALE,0
20176178,Brussels,Brussels,Brussels,Molenbeek-Saint-Jean,1080,,235000,APARTMENT,APARTMENT,1976,GOOD,,2,10,C,1,0,0,0,0,0,2.0,90,8,,,,https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-saint-jean/1080/20176178,residential_sale,FOR_SALE,0
20176117,Brussels,Brussels,Brussels,Uccle,1180,Rue Vanderkindere,255000,APARTMENT,APARTMENT,,TO_BE_DONE_UP,,2,3,D,0,0,0,0,0,0,1.0,76,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/20176117,residential_sale,FOR_SALE,0
20176219,Brussels,Brussels,Brussels,Uccle,1180,Avenue Circulaire,590000,APARTMENT,APARTMENT,1960,GOOD,HYPER_EQUIPPED,2,7,E,1,0,1,0,0,0,3.0,165,14,,,,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/20176219,residential_sale,FOR_SALE,0
20176108,Brussels,Brussels,Brussels,Schaarbeek,1030,Jollystraat,249000,APARTMENT,APARTMENT,1970,GOOD,INSTALLED,,2,D,0,0,1,0,0,0,1.0,83,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/schaarbeek/1030/20176108,residential_sale,FOR_SALE,0
20176095,Brussels,Brussels,Brussels,Ixelles,1050,Rue du Trône,590000,APARTMENT,GROUND_FLOOR,,,,2,,C,0,1,0,0,0,0,1.0,158,,70,,,https://www.immoweb.be/en/classified/ground-floor/for-sale/ixelles/1050/20176095,residential_sale,FOR_SALE,0
20176094,Brussels,Brussels,Brussels,Forest,1190,Chaussée de Bruxelles,495000,HOUSE,HOUSE,1899,,,3,3,G,0,1,0,0,0,0,4.0,286,,130,0,210,https://www.immoweb.be/en/classified/house/for-sale/forest/1190/20176094,residential_sale,FOR_SALE,0
20236972,Wallonie,Hainaut,Charleroi,Charleroi,6032,Rue Chapelle Beaussart,149000,HOUSE,HOUSE,,,HYPER_EQUIPPED,2,2,D,1,0,1,0,0,0,4.0,,1,,0,0,https://www.immoweb.be/en/classified/house/for-sale/charleroi/6032/20236972,residential_sale,FOR_SALE,0
20182935,Flanders,Flemish Brabant,Halle-Vilvoorde,VILVOORDE,1800,,249950,HOUSE,HOUSE,1918,TO_BE_DONE_UP,INSTALLED,2,2,C,0,0,1,0,0,0,2.0,90,,,4,40,https://www.immoweb.be/en/classified/house/for-sale/vilvoorde/1800/20182935,residential_sale,FOR_SALE,0
20236950,Flanders,East Flanders,Sint-Niklaas,Sint-Niklaas,9100,Houtbriel,149000,HOUSE,HOUSE,1946,,,2,4,F,1,0,0,0,0,0,3.0,189,7,,0,55,https://www.immoweb.be/en/classified/house/for-sale/sint-niklaas/9100/20236950,residential_sale,FOR_SALE,0
20236952,Flanders,Limburg,Hasselt,HALEN,3545,Diestersteenweg,325000,HOUSE,HOUSE,1956,GOOD,INSTALLED,3,,C,0,0,1,0,0,0,2.0,175,,,9,466,https://www.immoweb.be/en/classified/house/for-sale/halen/3545/20236952,residential_sale,FOR_SALE,0
20236964,Flanders,East Flanders,Dendermonde,ZELE,9240,Hansevelde,285000,HOUSE,HOUSE,1976,TO_BE_DONE_UP,,4,,E,0,0,0,0,0,0,2.0,173,,,0,436,https://www.immoweb.be/en/classified/house/for-sale/zele/9240/20236964,residential_sale,FOR_SALE,0
20236937,Flanders,East Flanders,Sint-Niklaas,STEKENE,9190,Stationsstraat,269000,APARTMENT,GROUND_FLOOR,2011,GOOD,SEMI_EQUIPPED,2,,B,1,0,1,0,0,0,2.0,84,26,,,,https://www.immoweb.be/en/classified/ground-floor/for-sale/stekene/9190/20236937,residential_sale,FOR_SALE,0
20236943,Wallonie,Liège,Liège,Jupille-sur-meuse,4020,De Meuse,349000,HOUSE,APARTMENT_BLOCK,1930,TO_BE_DONE_UP,SEMI_EQUIPPED,2,2,C,1,1,1,0,0,0,6.0,294,7,328,10,482,https://www.immoweb.be/en/classified/apartment-block/for-sale/jupille-sur-meuse/4020/20236943,residential_sale,FOR_SALE,0
