Property ID,Region,Province,District,Locality,PostalCode,Street,Price,PropertyType,PropertySubtype,ConstructionYear,StateBuilding,KitchenType,FacadeCount,FloorCount,EPCScore,HasTerrace,HasGarden,HasKitchen,Open_fire,SwimmingPool,Furnished,BedroomCount,LivingArea,Terrace_Area,Garden_Area,LandWidth,LandSurface,ScrapedURL,PriceType,TypeSale,LifeAnnuitySale
20240578,Wallonie,Liège,Waremme,Fexhe-le-Haut-Clocher,4347,Grand'route,294400,APARTMENT,APARTMENT,2023.0,AS_NEW,INSTALLED,,2.0,A,1,0,1,0,0,0,3.0,,1.0,,,,https://www.immoweb.be/en/classified/apartment/for-sale/fexhe-le-haut-clocher/4347/20240578,residential_sale,FOR_SALE,0
10900870,Brussels,Brussels,Brussels,Brussel,1000,Koopliedenstraat,235000,APARTMENT,APARTMENT,,GOOD,,,,E,0,0,0,0,0,1,1.0,55.0,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/brussel/1000/10900870,residential_sale,FOR_SALE,0
20234257,Flanders,Flemish Brabant,Halle-Vilvoorde,MERCHTEM,1785,Markt,249000,APARTMENT,APARTMENT,2022.0,,,2.0,4.0,A,1,0,0,0,0,0,1.0,80.0,14.0,,,,https://www.immoweb.be/en/classified/apartment/for-sale/merchtem/1785/20234257,residential_sale,FOR_SALE,0
20213342,Brussels,Brussels,Brussels,Bruxelles,1000,,370000,APARTMENT,APARTMENT,,GOOD,HYPER_EQUIPPED,2.0,5.0,D,0,0,1,0,0,0,2.0,,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20213342,residential_sale,FOR_SALE,0
20213207,Brussels,Brussels,Brussels,FOREST,1190,Rue des Carburants,335000,APARTMENT,APARTMENT,2024.0,,USA_HYPER_EQUIPPED,3.0,4.0,A,1,1,1,0,0,0,1.0,73.0,11.0,100.0,,,https://www.immoweb.be/en/classified/apartment/for-sale/forest/1190/20213207,residential_sale,FOR_SALE,0
20226820,Brussels,Brussels,Brussels,Saint-Gilles,1060,Rue Capouillet - Capouilletstraat,475000,APARTMENT,APARTMENT,,GOOD,HYPER_EQUIPPED,2.0,4.0,F,1,0,1,0,0,0,3.0,,1.0,,,,https://www.immoweb.be/en/classified/apartment/for-sale/saint-gilles/1060/20226820,residential_sale,FOR_SALE,0
20213027,Brussels,Brussels,Brussels,Bruxelles,1120,Avenue des Croix de Guerre,195000,APARTMENT,APARTMENT,,TO_BE_DONE_UP,SEMI_EQUIPPED,2.0,4.0,G,1,0,1,0,0,0,1.0,60.0,3.0,,,,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1120/20213027,residential_sale,FOR_SALE,0
20213032,Brussels,Brussels,Brussels,Anderlecht,1070,Camille Vaneukemlaan,320000,APARTMENT,APARTMENT,1958.0,AS_NEW,SEMI_EQUIPPED,2.0,5.0,D,0,0,1,0,0,0,2.0,108.0,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/20213032,residential_sale,FOR_SALE,0
20241431,Flanders,Antwerp,Mechelen,BERLAAR,2590,Aarschotsebaan,410000,APARTMENT,APARTMENT,2025.0,,INSTALLED,3.0,1.0,,1,1,1,0,0,0,3.0,137.0,23.0,61.0,,,https://www.immoweb.be/en/classified/apartment/for-sale/berlaar/2590/20241431,residential_sale,FOR_SALE,0
20241382,Flanders,Antwerp,Antwerp,HOBOKEN,2660,Oudstrijderslaan,229000,APARTMENT,APARTMENT,1976.0,GOOD,INSTALLED,,,D,0,0,1,0,0,0,3.0,89.0,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/hoboken/2660/20241382,residential_sale,FOR_SALE,0
20207823,Brussels,Brussels,Brussels,SINT-JANS-MOLENBEEK,1080,Van Kalckstraat,235000,APARTMENT,APARTMENT,1981.0,GOOD,INSTALLED,2.0,5.0,F,1,0,1,0,0,1,1.0,57.0,37.0,,,,https://www.immoweb.be/en/classified/apartment/for-sale/sint-jans-molenbeek/1080/20207823,residential_sale,FOR_SALE,0
20213510,Brussels,Brussels,Brussels,Bruxelles,1000,Rue du Midi,209000,APARTMENT,APARTMENT,1950.0,GOOD,INSTALLED,2.0,4.0,D,1,0,1,0,0,0,2.0,75.0,4.0,,,,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20213510,residential_sale,FOR_SALE,0
20226429,Brussels,Brussels,Brussels,Bruxelles,1000,Rue de l'Enseignement,245000,APARTMENT,APARTMENT,1930.0,GOOD,INSTALLED,2.0,,C,0,0,1,0,0,0,2.0,74.0,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20226429,residential_sale,FOR_SALE,0
20226850,Brussels,Brussels,Brussels,Molenbeek-saint-jean,1080,Bon Pasteur,249000,APARTMENT,APARTMENT,,GOOD,INSTALLED,2.0,3.0,C,0,0,1,0,0,0,2.0,98.0,,,,,https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-saint-jean/1080/20226850,residential_sale,FOR_SALE,0
